temp,pression,hum,CO,CO2,PM2.5,PM10,feu
12.03,945.425199314606,100,0.5,500.05482673645,2.2,4.2,0
12.43,940.924390668585,100,0.5,438.192358016967,3.3,8,0
15.85,934.126429156333,78.0939714373071,0.5,492.306222915649,8.3,24.7,0
18.98,940.711858548886,50.1373037119977,0.5,398.031940460205,3.3,9.1,0
9.29,941.059200717107,100,0.5,487.67255783081,4.7,6.5,0
12.47,940.92216545083,100,0.5,445.228090286254,3.5,8.4,0
11.26,942.961106370447,100,0.5,470.951070785522,3.5,10.3,0
11.36,944.640723562911,100,0.5,508.927574157714,2.2,5.8,0
19.19,942.704443541502,51.4504351250976,0.5,397.880544662475,0.8,2.8,0
17.93,943.535648598784,52.6468304454476,0.5,397.831668853759,0.8,3.3,0
9.92,942.604720811597,100,0.5,489.889850616455,3.2,9.4,0
10.71,942.811790539169,100,0.5,492.762794494628,3.6,11.3,0
19.57,942.299026213899,62.8042758770259,0.5,419.744720458984,4.6,5.9,0
10.51,939.935068381711,100,0.5,504.748096466064,3,10.1,0
34.38,944.768082749228,26.6258816208713,0.5,477.048625946044,2.2,5.6,0
33.91,943.356975701688,26.9530398039094,0.5,432.984104156494,3.2,7.6,0
11.28,942.983403713348,100,0.5,464.090576171875,3.4,8.8,0
19.37,941.589849765431,55.4416446151261,0.5,419.849624633789,5.4,6.4,0
12.87,941.339490996341,100,0.5,499.092807769775,2.7,8.3,0
40.1,945.022675362673,19.1587166010173,0.5,398.730506896972,2.4,5.5,0
12.94,940.772585190132,100,0.5,484.22264099121,3,8.1,0
29.6,943.778855709245,30.3663236005024,0.5,398.213138580322,3.6,10.5,0
14.35,940.12306147233,70.6466687057653,0.5,426.42520904541,3.3,10.2,0
19.63,933.39265972194,63.6543969012682,63.9,700.997581481933,17.6,43.6,1
16.29,940.489584941678,50.9454761137046,0.5,402.667989730834,3.8,10.7,0
10.72,939.669854749306,100,0.5,493.81064414978,3,9.5,0
8.94,942.393324393116,100,0.5,467.833747863769,3.3,9.6,0
30.01,943.811558441666,29.1257313775719,0.5,398.111810684204,3.4,7.8,0
12.48,941.051067496694,100,0.5,439.148416519165,3.2,8.9,0
17.19,939.871902501873,48.1635944526486,0.5,400.691499710083,3.3,10.5,0
19.14,932.97323669065,78.1827598550326,282.9,2466.66239738464,48.9,63.1,1
13.15,932.486307520197,100,1.7,507.911911010742,8.2,20.5,0
16.4,941.225357658843,58.994910585796,0.5,402.613153457641,3.4,9.9,0
12.45,940.80352312569,100,0.5,494.082441329956,3.1,11.7,0
18.75,942.671164656884,56.8962932953928,0.5,422.755947113037,5.5,7.1,0
12.83,945.871008258105,100,0.5,508.1086063385,2.1,4,0
10.4,940.156827394769,100,0.5,500.798692703247,3.2,9.2,0
11.59,944.880086998577,100,0.5,497.056713104248,2.4,6.4,0
13.86,938.509125717629,100,0.5,504.110326766967,3.6,6.2,0
17.2,942.912185686236,59.0702187513612,0.5,403.651466369628,6.3,8,0
10.5,939.919252382998,100,0.5,505.782833099365,3.1,10.4,0
19.13,943.540441771219,47.9941131983267,0.5,397.97472000122,0.8,2.2,0
19.44,944.858717143926,56.5157482699676,0.5,427.853336334228,2.6,6.5,0
21.09,943.822966844599,41.3268215581663,0.5,398.045053482055,0.8,1.7,0
12.77,940.287827090126,100,0.5,505.139102935791,4,5.3,0
13.01,940.835392001099,100,0.5,495.133867263793,3.5,9.5,0
11.58,942.756185104929,100,0.5,455.120077133178,3.2,10,0
12.61,941.020780927565,100,0.5,478.133430480957,3.2,8.3,0
26.19,942.975493742308,33.363505067998,0.5,398.216714859008,7.7,10.2,0
15.99,941.722169759338,58.1353093385288,0.5,411.597957611083,3.3,10.2,0
12.53,940.491275743065,100,0.5,498.058071136474,3.4,4.3,0
8.66,941.186033721096,100,0.5,489.583482742309,6.2,9.2,0
17.31,933.331315309645,69.556898876919,2.7,532.397499084472,17,45.6,1
13.81,945.256418423989,100,0.5,481.1470413208,0.7,2,0
18.28,944.331907775203,54.3048950270677,0.5,397.795906066894,3.7,11.2,0
10.42,944.274489805123,100,0.5,519.69217300415,2.4,3.8,0
12.39,941.066043492145,100,0.5,431.136360168457,3.2,8.9,0
18.42,944.385717728092,51.7622771285634,0.5,397.783985137939,0.7,2.3,0
10.58,943.926725968225,100,0.5,501.77978515625,2.6,5.4,0
15.27,934.085460243275,86.18966866212,0.5,502.275695800781,8.7,27.7,0
20.16,942.593001215444,54.8314617762521,0.5,422.758331298828,5.3,7.2,0
16.66,941.030743446171,52.7745951004442,0.5,432.473888397216,3.1,10.3,0
9.03,942.519465438325,100,0.5,485.780706405639,3.5,10,0
19.76,943.959202470363,44.9279255489094,0.5,397.956838607788,0.8,1.5,0
21.42,942.097763327773,61.841458235567,0.5,497.96627998352,7.5,9.2,0
37.35,945.144088507409,21.5641176056663,0.5,398.475399017333,2.5,5.5,0
16.66,940.432477058591,48.598293288776,0.5,413.696041107177,3.5,10.4,0
16.96,943.029432926234,60.2039733438925,0.5,397.673120498657,5.2,6.6,0
13.44,945.784114494557,100,0.5,496.04224205017,0.8,1.7,0
19.07,941.365830087537,54.2105912604334,0.5,403.91372680664,4.8,6.3,0
11.06,943.004611734453,100,0.5,471.002330780029,3.4,9,0
10.74,940.48886693561,100,0.5,500.914325714111,3.1,10.2,0
17.02,940.770350285445,48.2172478485536,0.5,405.635108947753,3.5,9.9,0
19.79,943.54505861608,45.0146049530091,0.5,397.910346984863,0.8,2.2,0
10.68,942.87234359522,100,0.5,455.040206909179,3.5,12.1,0
12.87,945.760828909061,100,0.5,489.17459487915,2.1,4.1,0
17.97,942.85305315111,60.0460179741202,0.5,408.704748153686,5.7,7.5,0
11.01,943.263923637044,100,0.5,463.157167434692,3.3,8.4,0
17.13,941.1186145834,56.7531086113972,0.5,403.616895675659,3.2,9.4,0
18.58,943.52213303952,52.2479670688439,0.5,397.881736755371,0.8,4.9,0
35.02,943.656429322684,25.5556666440257,0.5,402.091016769409,3.5,7.4,0
11.24,940.528747963569,100,0.5,502.754917144775,3,8.9,0
10.33,941.36180655823,100,0.5,492.889156341552,4,5.6,0
11.57,940.800535497839,100,0.5,508.908500671386,4.2,6.5,0
9.04,941.951189420852,100,0.5,491.735210418701,7.8,9.7,0
12.51,940.772419877687,100,0.5,449.190607070922,3.7,9.3,0
19.13,944.234228985297,50.2670676051257,0.5,398.010482788085,3.4,11.6,0
11.11,943.360561410057,100,0.5,460.056533813476,3.5,9.4,0
16.79,939.770002661494,41.4727986175371,0.5,406.737794876098,3.9,12,0
11.04,940.818951608809,100,0.5,493.885746002197,3.8,4.9,0
16.05,934.120538313582,77.9529572848554,0.5,490.457286834716,8.3,24.4,0
16.42,940.79379161476,51.4734307348873,0.5,421.630611419677,3.1,10.1,0
19.38,943.13340740855,45.9873294097612,0.5,397.8209400177,1.2,4.2,0
10.32,941.359248403251,100,0.5,497.820844650268,4,5.5,0
10.19,940.776667442094,100,0.5,499.713888168334,3.7,9.8,0
11.68,945.234287615508,100,0.5,490.960350036621,2.1,4.2,0
18.25,939.864898864191,46.7283849851583,0.5,412.699451446533,3.8,11.6,0
11.55,944.534479668203,100,0.5,508.815517425537,2.2,5,0
11.13,943.326977116404,100,0.5,463.053455352783,3.5,9.8,0
9.14,942.494939287264,100,0.5,469.87937927246,3.1,8.6,0
17.19,939.768445264482,39.056715097035,0.5,401.684513092041,4.1,12.1,0
11.53,942.638508732124,100,0.5,457.081069946289,3.3,11,0
10.69,940.98593462025,100,0.5,503.808727264404,3.6,5.2,0
20.11,944.320276761863,45.2543319217557,0.5,397.917499542236,0.7,2.6,0
14.75,939.994644967115,66.2000150432438,0.5,412.5754737854,3.4,10.7,0
13.12,939.439211395871,100,0.5,490.166416168212,3.8,5.2,0
10.69,939.63959750403,100,0.5,492.758026123046,3,8.6,0
11.03,943.043416627918,100,0.5,461.02928161621,3.4,9.4,0
13.29,939.023265205966,100,0.5,509.169569015502,3.9,4.6,0
10.19,944.170514442903,100,0.5,523.729791641235,2.6,5.6,0
19.73,943.015934676447,45.2728555154095,0.5,397.917499542236,0.8,2.2,0
10.58,939.786428744553,100,0.5,497.813692092895,2.9,7.8,0
11.53,944.668278280375,100,0.5,493.02505493164,2.3,6.5,0
12.63,945.831746515546,100,0.5,494.134893417358,2.5,5,0
18.09,944.265191556485,51.5930805379568,0.5,398.039093017578,3.4,11.8,0
12.51,945.733557310879,100,0.5,497.088899612426,2.3,4.8,0
18.83,943.469069123071,50.8676704749909,0.5,397.855510711669,0.8,4.6,0
14.09,938.208338461521,100,0.5,545.061101913452,3.7,5.6,0
10.76,939.727553722864,100,0.5,522.816648483276,2.9,9.1,0
16.1,940.007291531935,49.1282443868655,0.5,400.619974136352,3.4,8.9,0
12.47,940.814049035182,100,0.5,444.163551330566,3.5,9.4,0
17.04,941.090562569577,53.4934977732318,0.5,434.48971748352,3.1,10.4,0
18.41,941.541931908295,60.785682311406,0.5,414.81780052185,5.1,5.9,0
16.8,941.614731742713,56.2103578284688,0.5,429.69988822937,3.4,10.8,0
16.13,943.047724446046,60.7954265318006,0.5,397.711267471313,6.8,9,0
18.33,944.374611797559,53.1279859888291,0.5,397.793521881103,3.9,10.4,0
18.85,942.894795305204,62.1496828283281,0.5,398.787727355957,0.7,2.2,0
33.63,943.937304868368,25.6256706357872,0.5,398.171415328979,3.3,10.1,0
18.37,933.521637884865,67.5554982528768,28.5,589.012374877929,20.1,46.4,1
10.34,939.645612491732,100,0.5,502.874126434326,2.8,8.9,0
19.75,944.858454564627,55.6727020956647,0.5,441.670885086059,2.3,6.2,0
11.03,943.056417621719,100,0.5,459.051599502563,3.3,8.9,0
15.62,943.915422611458,100,0.5,455.387105941772,0.8,1.9,0
30.22,943.084015906584,29.5399694272163,0.5,398.037900924682,7.5,11,0
16.31,943.845310278266,92.229464035664,0.5,410.542955398559,0.8,1.9,0
9.79,941.29964460879,100,0.5,513.653030395507,4.3,5.4,0
11.74,940.808705548379,100,0.5,469.071140289306,4.2,7.4,0
20.09,941.920325056796,54.1801566681593,0.5,404.854288101196,6.1,8.2,0
13.86,939.992733082087,76.1464217216642,0.5,434.337129592895,3.5,9.6,0
37.86,944.994089008232,21.1841547338471,0.5,418.777933120727,2.4,5.7,0
12.45,940.869773055238,100,0.5,484.053363800048,3.1,12,0
39.37,944.823874835279,20.238864896836,0.5,435.649623870849,2.2,5.8,0
11.16,940.914105035079,100,0.5,513.813962936401,3.9,5.4,0
10.43,939.922148704402,100,0.5,511.808862686157,3.2,9.3,0
12.67,940.447808162301,100,0.5,414.330234527587,3.7,11.4,0
12.9,945.733824539781,100,0.5,495.206584930419,2.1,4.1,0
11.91,941.601763786972,100,0.5,449.181070327758,3.4,10.2,0
17.89,942.841717808758,62.6370084788144,0.5,421.679487228393,5.6,7.4,0
17.26,940.162554782893,44.8872944143374,0.5,397.729148864746,3,7.7,0
10.67,939.690110343164,100,0.5,496.765842437744,3.1,8.3,0
8.97,941.196692513682,100,0.5,498.654117584228,6.5,10,0
10.88,943.162865439858,100,0.5,458.045473098754,3.3,8.4,0
10.41,939.712873693384,100,0.5,509.754886627197,2.8,9.6,0
32.77,942.786938207927,25.9970207259207,0.5,398.1392288208,7.7,9,0
16.75,939.764034334463,41.9417802370971,0.5,406.641235351562,3.9,11.9,0
18.79,941.075527129095,54.1843828673231,0.5,412.755479812622,5.1,7.5,0
11.27,940.782912322224,100,0.5,510.023107528686,4.5,6.5,0
17.38,940.582555816292,50.0595386148033,0.5,406.719913482666,3.5,10.2,0
11.99,941.554918173062,100,0.5,452.126731872558,3.4,8.9,0
16.85,940.988251112683,47.9111893994005,0.5,416.679849624633,3.2,9.8,0
19.02,933.050786058653,75.8842465605272,216.6,1918.071975708,46.7,61.5,1
13.95,945.26407222906,100,0.5,470.186939239501,0.7,2.3,0
8.69,941.169843413976,100,0.5,498.767366409301,7.3,10.5,0
9.93,940.149633056008,100,0.5,509.729852676391,3,9.1,0
11.06,944.521920295041,100,0.5,509.956350326538,2.3,5.5,0
12.42,941.087113538395,100,0.5,479.063262939453,3.1,9.2,0
16.61,939.889957113057,47.0272601255039,0.5,397.65643119812,3.5,10.6,0
12.45,941.08600024361,100,0.5,437.168350219726,3.2,7.9,0
11.14,940.938647689664,100,0.5,522.804727554321,3.7,4.8,0
12.92,945.748348725726,100,0.5,489.196052551269,2.2,4.6,0
16.39,933.785502131497,76.3820155462234,4.9,490.310659408569,16,42.9,1
21.14,940.051696708326,47.9494514689303,0.5,406.95237159729,4,5.1,0
11.57,941.855537283603,100,0.5,449.080934524536,3.4,9.6,0
10.68,939.718912751867,100,0.5,501.844158172607,3.2,8.6,0
20.23,942.156127960618,58.411029240212,0.5,423.835983276367,4.8,6.2,0
15.27,934.072374558731,87.078657868823,0.5,518.912544250488,8.6,29.1,0
9.8,942.082031595649,100,0.5,480.899085998535,7.3,8.5,0
19.96,945.280036329912,50.0278036090791,0.5,402.930250167846,2.4,5.5,0
15.5,943.962593533694,100,0.5,446.368923187255,0.8,1.7,0
25.46,940.737759881616,38.3035521503361,0.5,469.556322097778,3,10.1,0
10.16,941.42661890817,100,0.5,518.380870819091,3.4,3.9,0
17.23,939.931890539447,43.2843088466967,0.5,405.650606155395,3.3,9.6,0
15.06,940.019587378856,62.4542225468879,0.5,409.561862945556,3.7,8.5,0
12.95,945.726586736825,100,0.5,492.251386642456,2.1,4.3,0
19.44,941.721460998349,55.2262015181014,0.5,416.855087280273,5.3,6.1,0
31.3,942.871349953948,27.4687982996001,0.5,398.202409744262,7.5,9.1,0
19.13,944.484439641462,49.5153076702769,0.5,397.811403274536,3.9,10.3,0
16.81,941.038557818096,55.9660248243147,0.5,414.561500549316,3.1,9.3,0
12.97,940.745307653829,100,0.5,477.127304077148,3.2,11.5,0
14.17,944.710665728328,100,0.5,471.239557266235,1,3.1,0
15.6,941.570092387244,67.1023275172773,0.5,428.517332077026,3.4,7.9,0
25.96,942.289123887419,34.117037519542,0.5,465.655794143676,8.5,10.5,0
8.83,941.16143427056,100,0.5,479.790439605712,6.5,9.6,0
17.4,940.062476939576,42.9879407017518,0.5,397.688617706298,3.6,11,0
12.92,945.761389522177,100,0.5,489.168634414672,2,4.2,0
21.29,944.009087665706,41.2232393953262,0.5,398.053398132324,0.8,1.5,0
16.65,940.031268951036,49.0377178687546,0.5,414.621105194091,3.3,9.7,0
8.96,941.22877411853,100,0.5,496.702661514282,5.3,7.5,0
18.61,932.983777503408,61.0181678205986,5.1,458.794107437133,15.7,44.4,1
14.12,944.752112166649,100,0.5,475.196113586425,1,3.1,0
17.88,942.925985858874,61.3024775571101,0.5,420.744886398315,5.6,7.8,0
13.21,932.641013138192,100,1.4,487.087240219116,7.6,20,0
11.3,940.805128026509,100,0.5,503.974428176879,4.4,6.2,0
12.56,940.643731058624,100,0.5,514.017810821533,2.7,7.9,0
17.2,940.308966910731,45.4529965053845,0.5,398.713817596435,3.1,8.1,0
10.51,943.889193710291,100,0.5,498.79955291748,2.6,5.1,0
16.14,943.797485601783,96.1456421148296,0.5,416.528453826904,0.8,2.1,0
15.53,941.712942959059,61.9690567740901,0.5,412.556400299072,3.3,9.7,0
12.45,941.195511549919,100,0.5,497.011413574218,2.9,8.9,0
10.44,944.441055734099,100,0.5,503.765811920166,2.2,3.8,0
10.47,940.066929739654,100,0.5,502.785911560058,3.2,8.7,0
8.91,941.146186260861,100,0.5,490.668287277221,6.6,9.8,0
10.94,940.899469173589,100,0.5,505.862703323364,4.5,5.9,0
41.03,945.111442901825,18.895760435385,0.5,398.555269241333,2.5,5.1,0
37.71,945.080976694909,21.516631477702,0.5,398.633947372436,2.5,4.8,0
15.9,939.994443699242,50.775819045844,0.5,397.593250274658,3.7,11,0
32.68,943.768303791906,26.8281202706803,0.5,398.219099044799,3.5,10.5,0
17.52,943.458692542654,73.9516317778544,0.5,401.76438331604,0.8,2.9,0
10.35,941.27691496153,100,0.5,504.85538482666,4.1,6.1,0
13.26,939.062582774953,100,0.5,512.148609161376,3.9,5,0
19.73,944.522465361799,54.4041972955869,0.5,458.736886978149,2.2,5.9,0
10.7,939.832369757228,100,0.5,504.835119247436,3,10.4,0
12.02,940.833858832282,100,0.5,491.00564956665,3.8,6,0
19.27,940.722370553488,100,0.5,494.004955291748,3.1,11.6,0
15.18,942.816942430474,100,0.5,483.842363357543,3.6,10.3,0
19.02,942.726792314486,58.6124495369502,0.5,397.774448394775,0.7,2.8,0
18.73,942.816198892217,58.279623291115,0.5,415.766706466674,5.6,7.5,0
12.86,940.811321330421,100,0.5,482.08641052246,2.9,8.3,0
21.86,943.038796894965,57.5099580017062,0.5,475.219955444335,3.6,9.9,0
12.73,932.937836660655,100,1,484.971275329589,8,22.1,0
11.52,942.673355547678,100,0.5,455.058088302612,3.3,10.6,0
19.54,942.607928445672,45.0635057963459,0.5,397.937765121459,1.1,3.1,0
11.07,943.26750544924,100,0.5,471.065511703491,3.5,10.5,0
12.88,940.212904576999,100,0.5,404.403676986694,3.3,9.8,0
9.38,940.96888867558,100,0.5,502.701272964477,4.6,6.5,0
12.51,940.959026168712,100,0.5,487.087240219116,3,11.6,0
20.06,944.374009449936,50.3462730901627,0.5,452.725162506103,2.3,6.1,0
18.46,944.965448037218,58.194238083793,0.5,436.867942810058,2.5,5.7,0
13.35,945.794566739673,100,0.5,476.190319061279,0.9,2.4,0
12.47,940.858117766404,100,0.5,436.226596832275,3.4,9.7,0
32.18,943.763708271751,28.135910271125,0.5,398.318042755126,3.7,10.6,0
10.91,944.452821682134,100,0.5,516.750087738037,2.1,4.1,0
12.38,940.707629436058,100,0.5,503.038635253906,3.9,5.1,0
22.13,944.295328651535,39.8518089453897,0.5,416.059961318969,0.9,2.9,0
9.98,941.232730779578,100,0.5,521.673431396484,3.6,4.5,0
19.97,939.341015415169,48.6305486497003,0.5,397.943725585937,4,5,0
13.39,945.792512434998,100,0.5,485.202541351318,0.9,2.3,0
18.94,942.953354107138,62.462858577586,0.5,412.708988189697,0.8,1.7,0
12.88,941.029033204466,100,0.5,482.099523544311,3.2,8.6,0
12.85,945.671960873443,100,0.5,499.144067764282,2.1,3.6,0
18.26,944.299109877621,52.7597365461486,0.5,397.946109771728,3.5,11.8,0
10.1,942.582232383225,100,0.5,453.011264801025,3.3,8.3,0
16.93,943.12554218717,66.9590421142054,0.5,397.823324203491,5.6,7.1,0
18.9,942.324642298614,62.7407416278425,0.5,415.728559494018,4.9,6.3,0
13.74,938.224667670593,100,0.5,514.277687072753,4.1,6.1,0
11.03,943.282353936088,100,0.5,466.078987121582,3.3,8.9,0
12.58,940.413279172799,100,0.5,496.037473678588,3.4,4.5,0
12.62,941.037690576758,100,0.5,477.244129180908,3.3,10.4,0
8.8,941.770633329906,100,0.5,500.618686676025,7.8,9.7,0
17.47,940.70622935406,48.9638964961812,0.5,416.638126373291,3.3,10.8,0
27.69,942.986353802363,32.7078121083295,0.5,398.216714859008,7.6,9.9,0
19.99,943.200094572381,45.0629027621605,0.5,397.907962799072,1.2,4.8,0
37.62,945.077532743695,21.3401760497094,0.5,398.551692962646,2.5,5.3,0
13.47,938.627193371012,100,0.5,511.163940429687,4.6,6.4,0
12.92,940.206391080334,100,0.5,497.131814956665,4.1,6.2,0
18.83,941.261702521556,56.3899006844468,0.5,407.790412902832,5,7.6,0
33.09,937.313085241522,35.5053101154707,11.8,509.818067550659,999.9,1999.9,1
11.53,942.655406885678,100,0.5,460.137596130371,3.3,10.5,0
24.05,945.25545119377,37.7993290356765,0.5,398.346652984619,2.5,5.4,0
10.6,939.747865171822,100,0.5,502.795448303222,3.3,9,0
12.56,940.487351590391,100,0.5,515.962114334106,3.7,4.4,0
15.65,934.071826998136,81.6482178779766,0.5,482.266416549682,8.2,25,0
10.15,940.631852783173,100,0.5,514.684190750122,3.8,9.8,0
18.78,944.485608519668,49.4504200494046,0.5,397.811403274536,3.7,10.1,0
12.74,945.763129490431,100,0.5,499.251356124877,2.3,4.7,0
19.66,945.098122737775,52.8924421594025,0.5,415.881147384643,2.6,5.6,0
9.06,942.436232132235,100,0.5,474.794378280639,3.2,8.5,0
19.67,942.718972272089,55.7561879619615,0.5,397.845973968505,0.6,2.4,0
12.75,945.770920926735,100,0.5,506.107082366943,2.1,4,0
17.37,940.224152388775,44.3506093115649,0.5,413.612594604492,3.2,8.6,0
12.82,940.282967926707,100,0.5,512.054433822631,3.9,5.2,0
11.3,944.637074210465,100,0.5,492.005815505981,2.2,6.5,0
11.26,940.467979086234,100,0.5,500.809421539306,3.3,9.5,0
10.73,939.650560499905,100,0.5,520.74836730957,3.2,9.1,0
9.07,941.907781382448,100,0.5,486.764183044433,7.7,9.4,0
12.24,942.136828873066,100,0.5,494.83226776123,7.6,9.6,0
11.3,942.976097396641,100,0.5,467.983951568603,3.4,8.6,0
10.66,944.118158020312,100,0.5,504.825582504272,2.6,6.1,0
11.09,940.915713681734,100,0.5,504.929294586181,3.7,5,0
41.63,945.06969069141,18.4069268990587,0.5,398.830642700195,2.5,5.6,0
11.72,944.933098491568,100,0.5,488.007535934448,2.2,5.3,0
28.65,943.218127299603,33.3487959049584,0.5,433.712472915649,3.5,8.7,0
19.64,944.834794769793,54.9460376161325,0.5,442.773571014404,2.3,5.9,0
12.99,941.363436799038,100,0.5,498.093833923339,3.6,10.3,0
10.59,940.988300788546,100,0.5,499.817600250244,3.4,5.2,0
20.79,943.654905000865,42.290344303437,0.5,397.91630744934,0.8,2,0
18.59,943.375838863157,49.6869574053218,0.5,397.906770706176,1,4,0
29.35,940.713449057527,29.9710566435722,0.5,428.114404678344,3.2,8.6,0
16.89,943.051123780268,60.7754425626515,0.5,397.625436782836,5.2,6.7,0
15.66,941.647157773899,62.5770246791772,0.5,425.531139373779,3.4,8.1,0
15.79,933.937656963216,80.9955789685162,0.5,460.416545867919,8,24,0
13.49,945.694269942788,100,0.5,479.131212234497,0.9,1.7,0
12.86,941.07208285661,100,0.5,504.081716537475,3.7,9.5,0
12.56,940.747984373626,100,0.5,442.172756195068,3.8,10.9,0
19.1,932.934036564541,77.0179865342793,253,2250.20693778991,48.1,63.3,1
11.66,944.825386701184,100,0.5,496.004095077514,2.4,6.2,0
9.99,940.180443726376,100,0.5,504.808893203735,2.8,9.3,0
12.52,945.749442720331,100,0.5,507.11082458496,2.3,4.8,0
19.6,945.297912821986,51.6392278753533,0.5,405.890216827392,2.6,5.6,0
19.22,942.264056642009,64.8839166303108,0.5,405.787696838378,4.6,5.8,0
11.93,944.620127581835,100,0.5,520.946254730224,2.2,4.9,0
16.69,942.971716725951,61.9431618982551,0.5,400.687923431396,5.3,6.6,0
19.69,941.891191559969,54.8157343439245,0.5,424.882640838623,5.2,7.7,0
19.82,943.135745567876,45.9069338457108,0.5,397.885313034057,1.2,4.4,0
17.95,943.032142158366,56.962342390981,0.5,403.762331008911,5.7,7,0
19.72,944.811461402896,56.3427099024454,0.5,435.74499130249,2.6,7,0
10.73,944.466563108874,100,0.5,513.720979690551,2.1,4.1,0
10.45,941.005819317583,100,0.5,489.839782714843,3.3,8.7,0
18.96,942.935747376614,60.4345521308274,0.5,421.704521179199,0.9,2.1,0
29.89,943.851472843617,29.3655730398736,0.5,398.152341842651,3.3,10.7,0
20.07,941.90239019044,53.4902073415809,0.5,413.866510391235,5.6,8,0
17.72,944.395373702679,54.7207183219231,0.5,397.825708389282,3.8,12.4,0
12.75,940.281199667992,100,0.5,409.387817382812,3.7,10,0
18.69,941.163840773089,56.4764355333784,0.5,403.779020309448,5,7.5,0
31.72,943.864157258742,28.061138587454,0.5,398.334732055664,3.9,11.2,0
16.84,939.840312056593,45.5110046741345,0.5,408.668985366821,3.9,11.5,0
17.3,943.376391932941,74.4900408360551,0.5,401.690473556518,0.8,2.4,0
11.06,943.303647522782,100,0.5,462.060441970825,3.5,10.2,0
11.66,945.215824738038,100,0.5,502.980222702026,2,3.7,0
10.53,939.600170234671,100,0.5,504.756441116333,3.1,9.4,0
19.98,940.209868669656,55.0780649588969,0.5,412.925949096679,4.2,5.4,0
17.8,943.405290944603,69.8406931970316,0.5,400.701036453247,1,3,0
16.05,940.015544283517,48.477361375595,0.5,398.476591110229,3.8,11.9,0
19.41,945.327835737522,49.5789416989586,0.5,403.048267364501,2.3,5.1,0
14.1,938.285231938833,100,0.5,504.26887512207,4.2,6.3,0
11.26,944.508807512396,100,0.5,502.940883636474,2.4,5.6,0
34.36,937.162836179931,35.4497629475279,34.9,553.654899597167,999.9,1999.9,1
11.06,940.92442400168,100,0.5,524.799098968505,3.6,4.9,0
9.42,941.995443422995,100,0.5,482.80047416687,7.5,9.5,0
12.95,945.991610637643,100,0.5,472.155084609985,2.6,5,0
12.81,940.86300283582,100,0.5,502.057542800903,3.6,9.7,0
13.75,945.460810265766,100,0.5,465.202798843383,0.8,1.7,0
33.44,937.525052548886,33.41089581478,19.4,533.709993362426,999.9,1560,1
17.83,933.315795023964,67.9769457888746,7,510.364046096801,16.5,45,1
12.55,944.632969667016,100,0.5,503.948202133178,2.3,5,0
12.51,940.768543947797,100,0.5,504.898300170898,3.3,11.7,0
10.35,944.232692726461,100,0.5,520.695915222167,2.5,4.1,0
15.67,940.070262206097,56.2467666992643,0.5,397.565832138061,3.8,8.5,0
10.31,942.052400943998,100,0.5,491.78050994873,7.5,8.8,0
9.39,940.966580704306,100,0.5,496.678819656372,4.6,6.6,0
20.01,940.765384122094,52.3338225177688,0.5,406.796207427978,4.5,6.2,0
11.05,943.366090208374,100,0.5,458.137264251708,3.4,9.6,0
19.67,933.43355262492,62.4257941545885,37.8,698.987712860107,18,43.4,1
17.56,939.93672065567,43.0521976636954,0.5,397.689809799194,4.1,11.9,0
20.33,942.903532256287,43.1414986229325,0.5,398.887863159179,0.7,2.3,0
20,944.978720180855,51.4025167045092,0.5,437.820425033569,2.7,5.8,0
18.41,942.804646793903,59.0662919568815,0.5,416.735877990722,5.5,6.8,0
10.52,942.718755405342,100,0.5,459.152927398681,3.6,7.7,0
30.96,943.693092673444,27.7169352522,0.5,398.213138580322,3.6,10.7,0
14.05,945.078193387996,100,0.5,473.157634735107,1,3.1,0
16.01,941.20693108401,62.9473791245946,0.5,424.484481811523,3.6,10.5,0
19.22,944.815281273262,58.4661496801987,0.5,446.777811050415,2.3,6.2,0
13.48,938.700171379517,100,0.5,516.051521301269,4.6,6.6,0
12.31,940.797181184868,100,0.5,493.954887390136,3.3,10.7,0
12.32,940.304648000952,100,0.5,488.203039169311,3,9,0
12.52,941.078782063485,100,0.5,501.955022811889,3.1,9.3,0
17.22,940.169754738771,45.2587478701484,0.5,410.724153518676,3.3,8.5,0
10.69,942.831019673152,100,0.5,458.089580535888,3.2,9.7,0
18.96,941.378452092484,57.1618412735353,0.5,397.823324203491,4.8,6.5,0
15.13,944.112552952449,100,0.5,447.335710525512,1,2.8,0
18.09,933.091489143999,69.2684322776736,7.8,516.505708694458,18.4,47.1,1
9.61,942.766983141793,100,0.5,466.92060470581,3.6,9.6,0
9.01,942.629580188681,100,0.5,475.757589340209,3.1,9.3,0
11.13,940.432621459366,100,0.5,491.853227615356,3.2,10.3,0
20.85,943.534885889326,42.4868920155895,0.5,397.999753952026,0.8,2.4,0
10.77,940.307365047297,100,0.5,498.753061294555,3,9.5,0
20.15,942.945267445125,43.2440506501773,0.5,397.91630744934,0.7,2.3,0
10.33,944.231776480513,100,0.5,505.793561935424,2.5,4.1,0
17.33,941.015046541169,53.4572024036754,0.5,449.505319595336,3.2,11.3,0
10.03,940.130524679915,100,0.5,502.76683807373,2.8,9.3,0
10.64,939.691068773254,100,0.5,507.760515213012,3.1,8.1,0
15.88,940.015365509777,52.3922411543952,0.5,397.619476318359,3.5,8.7,0
12.88,941.490669627725,100,0.5,496.118535995483,3.2,9.4,0
9.04,941.104641421817,100,0.5,497.696866989135,4.2,5.2,0
